full_name,address,email
"Lalit Gopal Paudel","4332 Baneshwor",lalit.paudel381@example.com
"Paras Kumar Bhandari","6266 Ekantakuna",paras.bhandari382@mail.com
"Kushal Gopal Bhurtel","9572 Sundhara",kushal.bhurtel383@demo.net
"Binod Bhagat Bhurtel","9753 Ratnapark",binod.bhurtel384@demo.net
"Kushal Gopal Seikh","6995 Ratnapark",kushal.seikh385@demo.net
"Kushal Kumar Rajbanshi","2113 Tripureshwor",kushal.rajbanshi386@random.org
"Lalit Krishna Lamichane","1533 Chabel",lalit.lamichane387@demo.net
"Paras Bahadur Malla","8154 Ekantakuna",paras.malla388@mail.com
"Kushal Dev Bhandari","2846 Jawalakhel",kushal.bhandari389@test.com
"Sompal Krishna Lamichane","8433 Tinkune",sompal.lamichane390@mail.com
"Sandeep Bhagat Khadka","6145 Ratnapark",sandeep.khadka391@mail.com
"Sompal Gopal Paudel","1510 Tripureshwor",sompal.paudel392@random.org
"Kushal Kumar Seikh","6954 Chabel",kushal.seikh393@demo.net
"Kushal Dev Bhurtel","7101 Sundhara",kushal.bhurtel394@demo.net
"Sandeep Bhagat K.C","7114 Gaushala",sandeep.k.c395@demo.net
"Binod Dev Rajbanshi","6638 Tinkune",binod.rajbanshi396@mail.com
"Arif Bir Bhandari","3876 Tinkune",arif.bhandari397@example.com
"Sandeep Krishna Bhandari","5099 Baneshwor",sandeep.bhandari398@test.com
"Kushal Gopal Lamichane","7406 Tinkune",kushal.lamichane399@demo.net
"Kushal Bahadur K.C","250 Jawalakhel",kushal.k.c400@random.org
"Arif Bhagat Khadka","5842 Chabel",arif.khadka401@demo.net
"Lalit Dhoj Lamichane","9700 Jawalakhel",lalit.lamichane402@random.org
"Kushal Gopal Rajbanshi","4825 Chabel",kushal.rajbanshi403@random.org
"Lalit Lal Kami","1624 Ratnapark",lalit.kami404@random.org
"Sandeep Bhopal Khadka","7703 Jawalakhel",sandeep.khadka405@demo.net
"Paras Bhagat Lamichane","8493 Gaushala",paras.lamichane406@mail.com
"Sandeep Bhopal K.C","5602 Jawalakhel",sandeep.k.c407@test.com
"Arif Krishna Malla","6797 Jawalakhel",arif.malla408@test.com
"Sompal Dhoj Rajbanshi","2035 Gaushala",sompal.rajbanshi409@mail.com
"Arif Bhopal Bhandari","6393 Baneshwor",arif.bhandari410@random.org
"Asif Gopal Paudel","3335 Tripureshwor",asif.paudel411@demo.net
"Arif Gopal Bhandari","1588 Jawalakhel",arif.bhandari412@demo.net
"Sandeep Kumar Lamichane","2539 Ekantakuna",sandeep.lamichane413@mail.com
"Arif Bhagat K.C","1195 Chabel",arif.k.c414@example.com
"Lalit Dhoj Rajbanshi","6871 Gaushala",lalit.rajbanshi415@mail.com
"Binod Bahadur K.C","258 Chabel",binod.k.c416@example.com
"Sandeep Kumar Kami","8940 Jawalakhel",sandeep.kami417@mail.com
"Karan Kumar K.C","1726 Sundhara",karan.k.c418@example.com
"Sompal Bahadur Paudel","4565 Chabel",sompal.paudel419@demo.net
"Sompal Bir K.C","8667 Chabel",sompal.k.c420@example.com
"Arif Gopal Bhandari","7769 Tripureshwor",arif.bhandari421@mail.com
"Lalit Bhagat Paudel","1828 Baneshwor",lalit.paudel422@demo.net
"Binod Bhagat Lamichane","7353 Sundhara",binod.lamichane423@random.org
"Rohit Dhoj Paudel","8957 Tripureshwor",rohit.paudel424@test.com
"Lalit Krishna Paudel","5481 Sundhara",lalit.paudel425@demo.net
"Sandeep Kumar Bhandari","5322 Gaushala",sandeep.bhandari426@test.com
"Karan Dhoj Khadka","6582 Tripureshwor",karan.khadka427@test.com
"Paras Gopal Rajbanshi","6165 Chabel",paras.rajbanshi428@test.com
"Arif Lal Malla","3243 Tinkune",arif.malla429@mail.com
"Lalit Bahadur Rajbanshi","2916 Baneshwor",lalit.rajbanshi430@test.com
"Asif Bhopal Seikh","406 Jawalakhel",asif.seikh431@demo.net
"Sompal Bahadur Paudel","4980 Chabel",sompal.paudel432@example.com
"Karan Dhoj Seikh","6943 Tripureshwor",karan.seikh433@mail.com
"Sandeep Bir Paudel","7544 Jawalakhel",sandeep.paudel434@test.com
"Kushal Gopal Bhandari","7758 Ekantakuna",kushal.bhandari435@demo.net
"Rohit Bhopal Lamichane","7753 Tinkune",rohit.lamichane436@example.com
"Lalit Bahadur Malla","5079 Jawalakhel",lalit.malla437@demo.net
"Rohit Bhagat Paudel","4998 Baneshwor",rohit.paudel438@example.com
"Kushal Bahadur Bhandari","9919 Chabel",kushal.bhandari439@mail.com
"Rohit Bhopal K.C","6617 New Road",rohit.k.c440@demo.net
"Rohit Krishna Seikh","6377 Chabel",rohit.seikh441@mail.com
"Asif Krishna Khadka","2843 Chabel",asif.khadka442@test.com
"Sandeep Gopal K.C","9285 Ekantakuna",sandeep.k.c443@mail.com
"Lalit Krishna Khadka","169 Jawalakhel",lalit.khadka444@mail.com
"Kushal Dev Bhandari","6900 Chabel",kushal.bhandari445@demo.net
"Paras Dev Seikh","5090 New Road",paras.seikh446@mail.com
"Binod Bahadur Rajbanshi","8841 Gaushala",binod.rajbanshi447@mail.com
"Asif Dev Khadka","5732 Sundhara",asif.khadka448@test.com
"Sandeep Lal K.C","9427 Gaushala",sandeep.k.c449@example.com
"Karan Bhopal Paudel","3938 Ekantakuna",karan.paudel450@random.org
"Rohit Bhopal K.C","4745 New Road",rohit.k.c451@test.com
"Kushal Lal Bhurtel","3591 Sundhara",kushal.bhurtel452@test.com
"Rohit Bir K.C","5042 Baneshwor",rohit.k.c453@test.com
"Paras Krishna Lamichane","9179 Ratnapark",paras.lamichane454@example.com
"Arif Krishna Bhandari","280 New Road",arif.bhandari455@test.com
"Asif Bahadur Khadka","3821 Gaushala",asif.khadka456@test.com
"Paras Gopal Lamichane","3925 Tripureshwor",paras.lamichane457@example.com
"Karan Bhopal Bhurtel","4018 Tripureshwor",karan.bhurtel458@test.com
"Sandeep Dev Bhandari","3564 Ratnapark",sandeep.bhandari459@demo.net
"Rohit Krishna Seikh","2540 Gaushala",rohit.seikh460@test.com
"Sompal Gopal Bhandari","7582 Ratnapark",sompal.bhandari461@random.org
"Lalit Kumar Malla","9171 Gaushala",lalit.malla462@example.com
"Sompal Bahadur Lamichane","7494 New Road",sompal.lamichane463@mail.com
"Arif Bhopal Paudel","7668 New Road",arif.paudel464@test.com
"Rohit Krishna Lamichane","3258 Ratnapark",rohit.lamichane465@random.org
"Kushal Bahadur K.C","8977 Ekantakuna",kushal.k.c466@example.com
"Paras Lal Malla","2716 Chabel",paras.malla467@demo.net
"Asif Dhoj Khadka","6773 Sundhara",asif.khadka468@demo.net
"Rohit Lal Bhurtel","3182 Chabel",rohit.bhurtel469@random.org
"Karan Bir Paudel","9406 Ekantakuna",karan.paudel470@random.org
"Paras Gopal Bhurtel","4104 New Road",paras.bhurtel471@random.org
"Rohit Dhoj Seikh","9895 Sundhara",rohit.seikh472@demo.net
"Karan Bahadur Kami","5077 Tripureshwor",karan.kami473@example.com
"Karan Dhoj Bhurtel","711 Tinkune",karan.bhurtel474@random.org
"Rohit Kumar Khadka","215 Ratnapark",rohit.khadka475@example.com
"Arif Gopal Paudel","8727 Ekantakuna",arif.paudel476@example.com
"Karan Kumar Paudel","6972 Sundhara",karan.paudel477@mail.com
"Arif Bir Khadka","135 Jawalakhel",arif.khadka478@random.org
"Binod Kumar Kami","4501 Jawalakhel",binod.kami479@random.org
"Karan Dev Bhandari","6186 Gaushala",karan.bhandari480@random.org
"Sompal Bir Rajbanshi","6268 Gaushala",sompal.rajbanshi481@example.com
"Sompal Dev Malla","6781 Jawalakhel",sompal.malla482@mail.com
"Sompal Bhopal Rajbanshi","1072 Tripureshwor",sompal.rajbanshi483@demo.net
"Karan Bahadur Paudel","3129 Tripureshwor",karan.paudel484@test.com
"Sandeep Dhoj Lamichane","6766 Sundhara",sandeep.lamichane485@example.com
"Lalit Dev Kami","4701 New Road",lalit.kami486@example.com
"Binod Bhagat Seikh","3908 Ekantakuna",binod.seikh487@demo.net
"Binod Bhopal Paudel","3606 Tripureshwor",binod.paudel488@demo.net
"Sandeep Gopal Paudel","9266 Ratnapark",sandeep.paudel489@test.com
"Lalit Bahadur Bhandari","9795 Sundhara",lalit.bhandari490@demo.net
"Kushal Krishna Bhandari","3942 Chabel",kushal.bhandari491@example.com
"Binod Krishna Rajbanshi","7376 Gaushala",binod.rajbanshi492@example.com
"Sompal Bhopal Bhandari","6821 New Road",sompal.bhandari493@example.com
"Arif Bahadur Lamichane","5953 Gaushala",arif.lamichane494@test.com
"Paras Bahadur Rajbanshi","3400 Ekantakuna",paras.rajbanshi495@random.org
"Arif Kumar Seikh","5485 Baneshwor",arif.seikh496@test.com
"Karan Bahadur Bhandari","6549 New Road",karan.bhandari497@random.org
"Sompal Bir Lamichane","1448 New Road",sompal.lamichane498@test.com
"Arif Bahadur Seikh","4766 Gaushala",arif.seikh499@demo.net
"Asif Dhoj Paudel","7421 Jawalakhel",asif.paudel500@test.com
"Karan Kumar Malla","6095 Tripureshwor",karan.malla501@random.org
"Rohit Bhagat Malla","7543 Ratnapark",rohit.malla502@random.org
"Paras Bhopal Lamichane","2205 Tripureshwor",paras.lamichane503@random.org
"Sompal Krishna Kami","297 Ekantakuna",sompal.kami504@demo.net
"Paras Kumar Khadka","4849 Sundhara",paras.khadka505@demo.net
"Asif Bhagat Bhandari","4192 Ratnapark",asif.bhandari506@example.com
"Sandeep Dev K.C","959 Baneshwor",sandeep.k.c507@example.com
"Rohit Bahadur Bhurtel","3299 Sundhara",rohit.bhurtel508@random.org
"Kushal Bir Khadka","4600 New Road",kushal.khadka509@test.com
"Karan Bahadur Khadka","8454 Chabel",karan.khadka510@mail.com
"Sompal Dhoj Paudel","7804 Ekantakuna",sompal.paudel511@example.com
"Asif Dhoj K.C","8516 Baneshwor",asif.k.c512@example.com
"Sandeep Kumar Malla","3241 Baneshwor",sandeep.malla513@mail.com
"Asif Gopal Bhurtel","9103 Gaushala",asif.bhurtel514@random.org
"Sandeep Gopal Khadka","9473 Tripureshwor",sandeep.khadka515@example.com
"Rohit Kumar Kami","5304 Jawalakhel",rohit.kami516@demo.net
"Kushal Krishna Bhurtel","732 Jawalakhel",kushal.bhurtel517@demo.net
"Kushal Gopal Khadka","1026 Chabel",kushal.khadka518@test.com
"Kushal Lal Paudel","4319 Jawalakhel",kushal.paudel519@demo.net
"Binod Bahadur Lamichane","7904 Baneshwor",binod.lamichane520@random.org
"Sandeep Bhagat Paudel","8864 Jawalakhel",sandeep.paudel521@demo.net
"Paras Gopal Khadka","3368 Sundhara",paras.khadka522@test.com
"Sompal Dev Bhandari","6788 Baneshwor",sompal.bhandari523@random.org
"Rohit Kumar Paudel","6302 Ratnapark",rohit.paudel524@test.com
"Arif Gopal Lamichane","6827 Jawalakhel",arif.lamichane525@random.org
"Lalit Bahadur Khadka","7941 Baneshwor",lalit.khadka526@demo.net
"Sompal Bhagat Bhurtel","7765 New Road",sompal.bhurtel527@demo.net
"Karan Bir Bhurtel","9752 Baneshwor",karan.bhurtel528@random.org
"Karan Krishna Lamichane","630 Jawalakhel",karan.lamichane529@random.org
"Arif Bhagat Bhurtel","4102 Gaushala",arif.bhurtel530@random.org
"Kushal Lal Kami","1176 Ekantakuna",kushal.kami531@test.com
"Binod Kumar Bhandari","1293 Jawalakhel",binod.bhandari532@example.com
"Sandeep Lal K.C","3431 Gaushala",sandeep.k.c533@mail.com
"Arif Krishna Bhandari","9328 Tinkune",arif.bhandari534@demo.net
"Lalit Krishna Seikh","2270 Tinkune",lalit.seikh535@demo.net
"Sompal Bhagat Rajbanshi","4945 New Road",sompal.rajbanshi536@mail.com
"Binod Gopal Lamichane","6097 Gaushala",binod.lamichane537@mail.com
"Rohit Bir Kami","8001 Sundhara",rohit.kami538@test.com
"Binod Bhopal Kami","3026 Tinkune",binod.kami539@example.com
"Kushal Bhopal Rajbanshi","3893 Jawalakhel",kushal.rajbanshi540@example.com
"Asif Bhagat Bhandari","4322 Sundhara",asif.bhandari541@random.org
"Karan Bhopal Bhurtel","8040 Tinkune",karan.bhurtel542@test.com
"Sandeep Dhoj Lamichane","5578 New Road",sandeep.lamichane543@example.com
"Karan Kumar Khadka","2512 Tinkune",karan.khadka544@test.com
"Binod Bhopal Malla","6693 Tripureshwor",binod.malla545@demo.net
"Arif Bhagat K.C","6369 Tripureshwor",arif.k.c546@demo.net
"Lalit Bahadur Rajbanshi","7862 Tripureshwor",lalit.rajbanshi547@test.com
"Rohit Dhoj Bhurtel","3459 Baneshwor",rohit.bhurtel548@random.org
"Karan Gopal Lamichane","9739 Ratnapark",karan.lamichane549@example.com
"Sompal Krishna Lamichane","2551 New Road",sompal.lamichane550@test.com
"Sandeep Krishna Lamichane","5949 Baneshwor",sandeep.lamichane551@mail.com
"Paras Gopal Seikh","2060 Tripureshwor",paras.seikh552@demo.net
"Rohit Lal K.C","5705 Tripureshwor",rohit.k.c553@random.org
"Karan Krishna Bhurtel","9731 Ekantakuna",karan.bhurtel554@test.com
"Sandeep Bir Malla","5685 Jawalakhel",sandeep.malla555@test.com
"Karan Dhoj Paudel","6476 Baneshwor",karan.paudel556@example.com
"Binod Dhoj Khadka","6004 Tripureshwor",binod.khadka557@demo.net
"Binod Dev Seikh","5876 Baneshwor",binod.seikh558@mail.com
"Paras Bahadur Rajbanshi","4996 Tripureshwor",paras.rajbanshi559@test.com
"Arif Kumar Seikh","5566 Chabel",arif.seikh560@mail.com
"Paras Bhagat Seikh","2988 Tinkune",paras.seikh561@mail.com
"Rohit Bhagat Malla","1845 Tinkune",rohit.malla562@demo.net
"Binod Bhopal Kami","4067 Tinkune",binod.kami563@test.com
"Paras Krishna Paudel","4924 Ratnapark",paras.paudel564@example.com
"Rohit Dev Bhandari","9085 Ratnapark",rohit.bhandari565@demo.net
"Sompal Gopal K.C","713 Chabel",sompal.k.c566@mail.com
"Kushal Bahadur K.C","5365 Ratnapark",kushal.k.c567@random.org
"Paras Krishna Kami","2648 Tinkune",paras.kami568@test.com
"Karan Bir Malla","6175 Tripureshwor",karan.malla569@random.org
"Karan Dev Seikh","1340 Sundhara",karan.seikh570@test.com
"Sandeep Bahadur Malla","3518 Chabel",sandeep.malla571@test.com
"Kushal Kumar Malla","7244 Tinkune",kushal.malla572@random.org
"Sandeep Bhopal Kami","4957 Tripureshwor",sandeep.kami573@example.com
"Sandeep Bhopal Lamichane","6545 Chabel",sandeep.lamichane574@example.com
"Lalit Dev Bhurtel","3542 Gaushala",lalit.bhurtel575@random.org
"Kushal Dev Rajbanshi","949 Baneshwor",kushal.rajbanshi576@example.com
"Karan Dhoj K.C","4442 Tripureshwor",karan.k.c577@example.com
"Asif Lal Lamichane","292 Jawalakhel",asif.lamichane578@test.com
"Kushal Krishna Malla","1814 Tripureshwor",kushal.malla579@example.com
"Paras Bahadur Rajbanshi","5284 Baneshwor",paras.rajbanshi580@demo.net
"Paras Lal Seikh","1475 Sundhara",paras.seikh581@test.com
"Lalit Kumar K.C","8352 Gaushala",lalit.k.c582@test.com
"Kushal Dev Malla","8677 Jawalakhel",kushal.malla583@example.com
"Kushal Bhopal Bhurtel","3541 Baneshwor",kushal.bhurtel584@example.com
"Sompal Bhopal Seikh","2882 Tripureshwor",sompal.seikh585@random.org
"Kushal Krishna Malla","1480 Tripureshwor",kushal.malla586@mail.com
"Sompal Kumar Paudel","8214 Tinkune",sompal.paudel587@demo.net
"Sompal Bahadur Rajbanshi","7352 Baneshwor",sompal.rajbanshi588@test.com
"Sompal Bhagat K.C","3121 Gaushala",sompal.k.c589@mail.com
"Asif Bir Paudel","4664 Jawalakhel",asif.paudel590@mail.com
"Arif Dhoj K.C","8381 New Road",arif.k.c591@example.com
"Arif Dev Malla","2126 Chabel",arif.malla592@test.com
"Paras Bhagat Khadka","2957 Tripureshwor",paras.khadka593@demo.net
"Paras Bhopal Malla","8848 Gaushala",paras.malla594@mail.com
"Karan Bahadur Kami","2075 Chabel",karan.kami595@random.org
"Sompal Dev Bhurtel","4453 Tinkune",sompal.bhurtel596@random.org
"Sompal Krishna Seikh","4466 Baneshwor",sompal.seikh597@example.com
"Karan Bhagat Rajbanshi","4467 Ekantakuna",karan.rajbanshi598@demo.net
"Asif Dhoj K.C","3184 Sundhara",asif.k.c599@example.com
"Sompal Gopal Kami","1486 Chabel",sompal.kami600@test.com
"Kushal Bhopal Lamichane","6190 Chabel",kushal.lamichane601@example.com
"Asif Krishna Seikh","1911 Ratnapark",asif.seikh602@test.com
"Binod Lal Malla","9260 Baneshwor",binod.malla603@example.com
"Rohit Bhopal Seikh","8784 Tripureshwor",rohit.seikh604@mail.com
"Sandeep Bhopal Rajbanshi","9019 Chabel",sandeep.rajbanshi605@test.com
"Rohit Bhopal Malla","7373 Gaushala",rohit.malla606@demo.net
"Arif Krishna Seikh","2122 Tripureshwor",arif.seikh607@example.com
"Arif Krishna Bhandari","1263 Ratnapark",arif.bhandari608@mail.com
"Lalit Dhoj Rajbanshi","9646 Tinkune",lalit.rajbanshi609@random.org
"Karan Dev Paudel","634 Jawalakhel",karan.paudel610@demo.net
"Asif Krishna K.C","9344 Tinkune",asif.k.c611@mail.com
"Karan Bahadur Rajbanshi","4370 Ekantakuna",karan.rajbanshi612@demo.net
"Asif Lal Malla","3389 Tripureshwor",asif.malla613@random.org
"Sompal Lal Malla","3545 New Road",sompal.malla614@mail.com
"Lalit Kumar Lamichane","3707 New Road",lalit.lamichane615@example.com
"Binod Bhagat Paudel","7862 Tinkune",binod.paudel616@example.com
"Rohit Krishna Bhurtel","1782 Ratnapark",rohit.bhurtel617@demo.net
"Lalit Krishna Bhurtel","4965 Baneshwor",lalit.bhurtel618@example.com
"Arif Dev K.C","2094 Sundhara",arif.k.c619@random.org
"Rohit Bahadur Kami","2318 Gaushala",rohit.kami620@mail.com
"Sandeep Bhopal K.C","6327 Chabel",sandeep.k.c621@mail.com
"Lalit Gopal K.C","7639 Chabel",lalit.k.c622@test.com
"Karan Lal Seikh","8574 Gaushala",karan.seikh623@example.com
"Rohit Bahadur Kami","6441 Tinkune",rohit.kami624@example.com
"Lalit Kumar Bhandari","8926 Jawalakhel",lalit.bhandari625@example.com
"Asif Bir Lamichane","3266 Jawalakhel",asif.lamichane626@mail.com
"Karan Dev Paudel","5420 Ekantakuna",karan.paudel627@mail.com
"Rohit Gopal Paudel","2152 Chabel",rohit.paudel628@test.com
"Karan Bir Bhurtel","7036 Sundhara",karan.bhurtel629@demo.net
"Kushal Bhopal Lamichane","1116 Tinkune",kushal.lamichane630@example.com
"Arif Kumar Malla","8954 Sundhara",arif.malla631@random.org
"Sompal Lal Lamichane","1063 Tripureshwor",sompal.lamichane632@random.org
"Kushal Krishna Khadka","2951 Jawalakhel",kushal.khadka633@mail.com
"Lalit Dhoj Malla","8976 Ratnapark",lalit.malla634@test.com
"Sandeep Krishna Kami","2556 Baneshwor",sandeep.kami635@random.org
"Lalit Kumar Seikh","8401 Chabel",lalit.seikh636@example.com
"Sandeep Bhagat Kami","7394 New Road",sandeep.kami637@test.com
"Sandeep Bahadur Rajbanshi","8698 Gaushala",sandeep.rajbanshi638@demo.net
"Rohit Bir Bhurtel","5320 Baneshwor",rohit.bhurtel639@example.com
"Lalit Dev Khadka","5301 Gaushala",lalit.khadka640@demo.net
"Sompal Dhoj Rajbanshi","3385 Sundhara",sompal.rajbanshi641@mail.com
"Asif Krishna Paudel","5370 New Road",asif.paudel642@random.org
"Kushal Bir K.C","8586 Baneshwor",kushal.k.c643@mail.com
"Paras Bahadur Rajbanshi","4838 Ekantakuna",paras.rajbanshi644@example.com
"Rohit Kumar Lamichane","7831 Jawalakhel",rohit.lamichane645@demo.net
"Lalit Bahadur Kami","8342 Ekantakuna",lalit.kami646@example.com
"Kushal Kumar Lamichane","4448 Tripureshwor",kushal.lamichane647@demo.net
"Kushal Bir Lamichane","5885 Tinkune",kushal.lamichane648@test.com
"Lalit Gopal Kami","2933 Baneshwor",lalit.kami649@random.org
"Karan Lal Malla","6880 Tinkune",karan.malla650@test.com
"Binod Bhopal Lamichane","1722 Gaushala",binod.lamichane651@demo.net
"Asif Bhopal Rajbanshi","2478 Baneshwor",asif.rajbanshi652@mail.com
"Karan Bir Malla","4541 Ekantakuna",karan.malla653@example.com
"Kushal Gopal Malla","1117 Baneshwor",kushal.malla654@random.org
"Rohit Dhoj Rajbanshi","911 New Road",rohit.rajbanshi655@test.com
"Kushal Dhoj Seikh","5104 Jawalakhel",kushal.seikh656@random.org
"Kushal Dhoj Paudel","2636 Baneshwor",kushal.paudel657@random.org
"Sompal Dhoj Bhurtel","4088 Sundhara",sompal.bhurtel658@test.com
"Paras Bir Khadka","2214 Tripureshwor",paras.khadka659@mail.com
"Arif Bahadur K.C","8167 Baneshwor",arif.k.c660@mail.com
"Karan Dev Rajbanshi","9493 Sundhara",karan.rajbanshi661@example.com
"Binod Krishna Kami","7835 Jawalakhel",binod.kami662@random.org
"Paras Gopal Malla","2930 Sundhara",paras.malla663@random.org
"Rohit Bhagat Bhurtel","1357 Ratnapark",rohit.bhurtel664@demo.net
"Sompal Gopal Paudel","2085 Tripureshwor",sompal.paudel665@demo.net
"Arif Dhoj Seikh","4619 Ratnapark",arif.seikh666@test.com
"Lalit Kumar Khadka","630 Tripureshwor",lalit.khadka667@test.com
"Rohit Bhagat Rajbanshi","8589 Ekantakuna",rohit.rajbanshi668@mail.com
"Kushal Gopal Rajbanshi","6413 New Road",kushal.rajbanshi669@test.com
"Rohit Lal K.C","4968 Ratnapark",rohit.k.c670@test.com
"Arif Bir Seikh","9821 Tripureshwor",arif.seikh671@example.com
"Kushal Gopal Malla","6152 Ekantakuna",kushal.malla672@test.com
"Asif Lal Rajbanshi","8746 Tripureshwor",asif.rajbanshi673@random.org
"Binod Krishna Bhurtel","5363 Ekantakuna",binod.bhurtel674@random.org
"Binod Bhagat Bhurtel","5756 Sundhara",binod.bhurtel675@example.com
"Rohit Bhagat Malla","2899 New Road",rohit.malla676@test.com
"Karan Bir Bhandari","6785 Gaushala",karan.bhandari677@example.com
"Arif Dev Paudel","9184 Gaushala",arif.paudel678@demo.net
"Karan Bhagat Bhurtel","9361 Baneshwor",karan.bhurtel679@random.org
"Kushal Dev Bhandari","1909 Gaushala",kushal.bhandari680@mail.com
"Sompal Bhagat Seikh","2442 Chabel",sompal.seikh681@test.com
"Karan Bir Malla","8075 New Road",karan.malla682@random.org
"Kushal Dev Paudel","2606 Tinkune",kushal.paudel683@mail.com
"Karan Bahadur Rajbanshi","2849 Chabel",karan.rajbanshi684@mail.com
"Arif Bahadur Khadka","7590 Jawalakhel",arif.khadka685@test.com
"Kushal Lal Lamichane","4380 Jawalakhel",kushal.lamichane686@demo.net
"Paras Krishna Malla","1505 Jawalakhel",paras.malla687@random.org
"Sandeep Bir Khadka","9659 Tinkune",sandeep.khadka688@random.org
"Karan Krishna Lamichane","3541 Chabel",karan.lamichane689@example.com
"Asif Bir Kami","4144 New Road",asif.kami690@mail.com
"Karan Lal Khadka","6175 Ekantakuna",karan.khadka691@mail.com
"Sandeep Bahadur Khadka","4096 Chabel",sandeep.khadka692@test.com
"Sandeep Bir Bhurtel","9641 Tripureshwor",sandeep.bhurtel693@test.com
"Arif Dev K.C","2469 Tinkune",arif.k.c694@demo.net
"Asif Bhopal Rajbanshi","4573 New Road",asif.rajbanshi695@example.com
"Sompal Lal Rajbanshi","7676 Ekantakuna",sompal.rajbanshi696@demo.net
"Sandeep Dhoj Seikh","1391 Tinkune",sandeep.seikh697@random.org
"Kushal Dhoj Malla","9286 Baneshwor",kushal.malla698@example.com
"Binod Gopal Paudel","9460 Sundhara",binod.paudel699@example.com
"Arif Dev Malla","129 New Road",arif.malla700@demo.net
